document,sentence,label
ABV 792,"The  shadow  side  of  his  success  was  that  of  failure,  watered  by  the  constant  accusing  refrain  that  ‘ You  are  not  good  enough;  you  could  do  better;  you  will  never  get  on  if  you  don't  try;  God  will  not  accept  you  if  you  don't  try  harder … ‘",O
HP0 2350,"‘ Don't  you  think  that  if  after  seven  hundred  years  of  London  government,  you  can't  do  better  than  this,  you  ought  to  leave  Ireland  to  govern  itself,  and  get  out  with  the  best  grace  you  may? ’",O
KC9 6181,"it's  a  real  dingy  day  and  I  think  oh  dear,  wear  their  boots  and  Kagouls,  and  you  feel  so  much  better  when  you  get    taken  the  snow  of  them,  the  leaves  are  nice  cos  they  dry  them,  scuffle  in  them.",O
K1X 2213,"For  Philip  Hurd,  a  rare  chance  to  get  the  better  of  his  father.",I
H8M 1922,"If  you're  lying  in  bed  trying  to  go  to  sleep  and  you're  screwing  yourself  into  a  ball  of  self-disgust,  you're  gonna  find  the  sheets  get  colder  and  your  limbs  get  stiffer,  and  if  you  don't  break  the  mood  you'd  be  better   bed.",O
FA2 1191,"There  is  nowhere  better  or,  frankly,  easier  than  this  to  see  some  of  the  high  Pyrenean  lakes,  of  which  there  are   four  that  you  can  get  to  here  by  car,   a  fifth  reachable  fairly  simply  on  foot.",O
JXV 2328,Because  your  emotions  got  the  better  of  you.,I
F9H 1213,"Fortunately,  as  it  turned  out,  shyness  got  the  better  of  me  and  I  stayed  put.",I
H0R 2412,""" It  is   them  not  to  let  circumstances  get  the  better  of  them.",I
FU2 652,"Dadda's  temper,  that    he  had  inherited   Dadda's  darkness  and  Dadda's  height,  had  got  the  better  of  him  and  he  had  attacked  her,  physically  attacked  her.",I
KDA 2401,"but  then  again  I'd  rather  just  let  them  get  on  with  it    I'm  not  trying  to  convert  you  to  the  better  way  of  doing  things,  cos  obviously   I  don't  know   whether  there's",O
KBM 1951,"Yeah,  miles  better,  for  the  good  of  the  country  they're  not  good  for  you,  women  shouldn't  have  the  vote  you  know    women  shouldn't  get  the  vote,  I  think  they  should  bring  back,  bring  back  just  men  having  vote,  women  don't  get  a  say  as  far  as  I'm  concerned  that's  a  good  idea  don't  you  think?",O
KDN 2155,"You  better  get  a  sheet  of  newspaper  Jean,  old  newspaper  because  that'll  fly  all  over  the  floor.",O
JXU 882,He  can't  get  the  better  of  me.,I
CDM 192,But  after  a  bit  my  curiosity  got  the  better  of  me  and  I  spread  my  fingers  slowly  to  peep  through.,I
AHB 404,Financial  adviser  Kean  Seager  of  Whitechurch  Securities  said:  ‘ That  is  better  than  you  can  get  in  the  building  society  —  but  how  much  extra  risk  is  being  taken?,O
G3C 1926,"By  the  time  ‘ Cobweb  Soup ’  grinds  in  on  thin  guitar  it's  already  too  late,  as  curiously  gets  the  better  of  you.",I
A6T 2268,Finally  his  conscience  gets  the  better  of  him  and  we  break  out  the  large  billy  from  his  sledge  and  light  another  fire  in  the  lea  of  a  sledge.,I
G0P 2698,"‘ Open  them,  Donna, ’  said  Julie,  her  impatience  getting  the  better  of  her.",I
HGD 3018,"‘ She  won't  be  alone, ’  Jenna  said  quickly,  rushing  the  words  out  before  good  sense  got  the  better  of  her.",I
HH1 3272,"But  then,  as  the  silence  lengthened  and  fitzAlan  still  didn't  move,  curiosity  got  the  better  of  her.",I
KDA 8062,When  I  went  out  there  with  Sandra  I  was  told  that  you  normally  get  a  better  rate  of  exchange  in  the  country  when  you  change  travellers  cheques.,O
BP4 469,"Apparently  a  build  up  of  fluff  (so  to  speak)  clogged  its  workings  and,  as  he  sat  to  clean  it  on  his  lap,  passion  got  the  better  of  him.",I
A7C 1525,"Certainly  to  explain  the  Incarnation  in  a  quarter  of  an  hour  over  the  air  is  a  tall  order,  but  Lewis  could  surely  have  done  better  than  to  say,  ‘ If  you  want  to  get  the  hang  of  it,  think  how  you  would  like  to  become  a  slug  or  a  crab . ’",O
